4.2040302855844885e-05,800
1.430319196949507e-05,804
2.7654197401203246e-05,808
3.73855017439942e-05,812
2.8770111695983223e-05,816
1.3553180379843253e-05,820
2.658743915716438e-05,824
5.530305603274349e-05,828
4.908578018951001e-05,832
7.90981000161054e-05,836
9.298391000320373e-05,840
7.245927739308069e-05,844
6.363258228069274e-05,848
0.00010259551482938055,852
0.00015162257872751631,856
0.00017004519708439897,860
0.0001255447967131413,864
8.257933760841252e-05,868
7.510475916075403e-05,872
8.048061943339439e-05,876
0.00013598180312501172,880
0.0002482045416913203,884
0.0003870215647353763,888
0.00047086743968900214,892
0.0005375530239966471,896
0.00057372057219725,900
0.0006067301073555719,904
0.0006306502072415699,908
0.0006486239629678804,912
0.0006969221925252522,916
0.000709950486561471,920
0.0006131953017251467,924
0.0004779698414192712,928
0.0003802510905212207,932
0.0002161295674048343,936
-0.00012557028935199094,940
-0.0005142482992862309,944
-0.0007628938908288443,948
-0.0008057920109695485,952
-0.0006801308884756368,956
-0.0003587088254301975,960
1.9207312875184072e-06,964
0.00024914063167324297,968
0.00039470271946222914,972
0.000407233847389746,976
0.00029678040282324206,980
0.00017992855464356642,984
7.594724922835448e-05,988
7.390889799483834e-05,992
0.00011995414411816884,996
0.00014468609859354643,1000
0.00022112196881418218,1004
0.0002969709257966191,1008
0.00028602980648005145,1012
0.0002519519929620962,1016
0.0002336736511368353,1020
0.0001580313828948718,1024
6.41590206389051e-05,1028
-0.00011122836317481664,1032
-0.0003058507940546796,1036
-0.0003961308788926238,1040
-0.0003802997989420998,1044
-0.00030922142887871877,1048
-0.000256528378353894,1052
-0.00022638300111024704,1056
-0.00014684406595771347,1060
-0.0001279172013878824,1064
-0.00013735025147439814,1068
-5.8876817113089935e-05,1072
-5.0952239226078e-05,1076
-4.229445741215187e-05,1080
-6.136254597480311e-05,1084
-0.00011486353488194631,1088
-0.00016232825499755836,1092
-0.0001965532765475421,1096
-0.00027621603818317366,1100
-0.00031388825328952896,1104
-0.00024342691875292485,1108
-0.00011089651700609607,1112
-7.346749239069489e-06,1116
2.4338081798394714e-05,1120
2.8470615832429777e-05,1124
-3.389433327123369e-05,1128
-0.00013283812891663635,1132
-0.0002318814182383581,1136
-0.0002699576334780168,1140
-0.0003018825465381371,1144
-0.00039399519219660044,1148
-0.00042630909000400505,1152
-0.00036464036894478635,1156
-0.0002995170879989159,1160
-0.0003214940566035818,1164
-0.0004744795296810067,1168
-0.000765384979320865,1172
-0.0010802077540742801,1176
-0.001381945946206669,1180
-0.00155325438034994,1184
-0.001498161625047729,1188
-0.001344207219674315,1192
-0.0011720191993916163,1196
-0.0010273632546843453,1200
-0.0009031250286920514,1204
-0.0007577390555722017,1208
-0.0005272425501849594,1212
-0.0003278650003660561,1216
-0.00021179145512331655,1220
-0.0002113219339939111,1224
-0.00027807471943369654,1228
-0.00038474335068406675,1232
-0.0004880827986315267,1236
-0.00048511269566524096,1240
-0.00035171755008758115,1244
-4.540737378185235e-05,1248
0.00030373167324136696,1252
0.0006503502075805294,1256
0.0007606452014536477,1260
0.0007075663057049728,1264
0.0006623564280368779,1268
0.0006648945878419668,1272
0.0005886636854958833,1276
0.0005271877484867954,1280
0.0005676012224285877,1284
0.0005931035992176382,1288
0.000509506042517769,1292
0.00039059188505735214,1296
0.000315436958467433,1300
0.0002658885362888246,1304
0.00020664843470254068,1308
0.00013340601542955377,1312
8.476830026948628e-05,1316
5.497426397821345e-05,1320
3.589410106208756e-05,1324
1.865100317934812e-05,1328
4.711611359221028e-06,1332
-2.173703948456998e-06,1336
-2.1317251154463267e-06,1340
5.775582256791874e-06,1344
4.440035133272719e-05,1348
7.602770861435511e-05,1352
8.424037418315841e-05,1356
8.460895038744055e-05,1360
8.791630746865431e-05,1364
0.00010656076619023885,1368
0.00012036261742242414,1372
0.00011920585472269858,1376
9.996230740140914e-05,1380
7.56461075082653e-05,1384
5.5569710138489214e-05,1388
3.6836402781938076e-05,1392
1.9481716259351274e-05,1396
5.988737037551917e-06,1400
-6.774229421081307e-06,1404
-1.938839722864926e-05,1408
-3.5607919432885485e-05,1412
-6.4019068846325e-05,1416
-0.00012173579507985497,1420
-0.0002475809880215406,1424
-0.00047616919794879296,1428
-0.0005392589858673353,1432
-0.00027002212865077436,1436
-0.00014796840956909506,1440
-0.00016574274872979239,1444
-0.0002766618654001143,1448
-0.0003576582937042255,1452
-0.0002585528176933511,1456
-9.637923723369899e-05,1460
1.6727167420641435e-05,1464
8.320212698791117e-05,1468
9.284457839993244e-05,1472
5.1785831007792886e-05,1476
3.215353105811016e-05,1480
2.8073674442530643e-05,1484
2.7276481990091828e-05,1488
1.9905480785513713e-05,1492
3.38683447923303e-05,1496
0.00013667244705827504,1500
0.00033790449516107765,1504
0.0006021920893026459,1508
0.0007590019034000457,1512
0.0007990884794440189,1516
0.0008778147813126695,1520
0.0007172023393703639,1524
0.0004871762896683415,1528
0.00024937811497964405,1532
3.06184812080029e-05,1536
-0.0003202425057597458,1540
-0.0004219592761294671,1544
-0.00016847350578864842,1548
-0.0001006878166512482,1552
9.931045093264687e-06,1556
0.00010649062298183548,1560
9.47616717649568e-05,1564
6.774476803063807e-06,1568
-1.022170301322031e-05,1572
-1.6618206137356912e-05,1576
-1.3163150368087535e-05,1580
-1.742014125705748e-06,1584
4.856384897487135e-06,1588
6.431326342168793e-06,1592
3.2179873083143996e-06,1596
3.527347070167227e-06,1600
4.56138442719332e-06,1604
1.0652893430293738e-06,1608
-3.7999037534615506e-06,1612
-9.555919850186349e-06,1616
-1.1947542155422477e-05,1620
-7.876942683680977e-06,1624
-5.764201261908902e-06,1628
-8.657355531707594e-06,1632
-8.566565402828662e-06,1636
-7.2910081993500075e-06,1640
-3.1182852968861048e-06,1644
6.010967117703043e-07,1648
8.558940206671099e-06,1652
1.8796953252153995e-05,1656
2.3092277318268526e-05,1660
2.2478186857854006e-05,1664
2.247951063231113e-05,1668
2.569663353850374e-05,1672
2.666617467368492e-05,1676
3.30755344363962e-05,1680
3.62816238915971e-05,1684
2.589711651763191e-05,1688
3.1462154309970846e-05,1692
3.2662055127958886e-05,1696
2.673178625684272e-05,1700
1.918730371270485e-05,1704
1.258698071819034e-05,1708
6.37183536722879e-06,1712
2.5444447706403604e-06,1716
-4.1120361639142405e-06,1720
-7.68925722830311e-06,1724
-1.0410974867857177e-05,1728
-9.871711339035533e-06,1732
-8.584825917973259e-06,1736
-9.564835552010365e-06,1740
-1.0341052423898587e-05,1744
-9.931448491281036e-06,1748
-7.063861833728182e-06,1752
-3.69750621729996e-06,1756
-1.880908145364754e-06,1760
-9.398969290115463e-07,1764
-4.4796755880827054e-07,1768
-1.8720935379278917e-07,1772
-3.6072188906205035e-08,1776
5.724762914365065e-08,1780
1.1722244346525081e-07,1784
1.5669851395405585e-07,1788
1.8297391190737203e-07,1792
2.004484056646434e-07,1796
2.118990778375699e-07,1800
